Time,WindSpeed60.ms,WindSpeed30.ms,Dir.degree,Temp.C
2011-04-13 11:30:00 UTC,4.465,2.845,247.5,4.4
2011-04-13 11:40:00 UTC,4.635,2.77,247.5,5
2011-04-13 11:50:00 UTC,4.555,3.575,242.5,5.3
2011-04-13 12:00:00 UTC,4.85,3.69,242.5,6.1
2011-04-13 12:10:00 UTC,5.09,3.61,235,6.6
2011-04-13 12:20:00 UTC,4.515,3.245,235,7.3
2011-04-13 12:30:00 UTC,4.28,3.52,231,7.9
2011-04-13 12:40:00 UTC,4.405,3.49,229.5,8.6
2011-04-13 12:50:00 UTC,4.445,3.395,243,9.2
2011-04-13 13:00:00 UTC,3.905,3.105,235.5,9.4
2011-04-13 13:10:00 UTC,3.475,2.915,237,10
2011-04-13 13:20:00 UTC,3.44,2.89,248.5,10.4
2011-04-13 13:30:00 UTC,3.005,2.635,261.5,10.7
2011-04-13 13:40:00 UTC,3.325,3.11,259.5,10.7
2011-04-13 13:50:00 UTC,3.34,3.2,258,11.1
2011-04-13 14:00:00 UTC,3.145,3.11,264,11.2
2011-04-13 14:10:00 UTC,2.645,2.83,248,11.4
2011-04-13 14:20:00 UTC,3.255,3.08,252.5,11.4
2011-04-13 14:30:00 UTC,3.71,3.59,252.5,11.7
2011-04-13 14:40:00 UTC,4.265,4.16,244.5,11.8
2011-04-13 14:50:00 UTC,4.74,4.745,248.5,12
2011-04-13 15:00:00 UTC,4.785,4.655,252,11.8
2011-04-13 15:10:00 UTC,5.15,4.975,255,12.2
2011-04-13 15:20:00 UTC,4.39,4.21,269,12.5
2011-04-13 15:30:00 UTC,4.64,4.46,263,12.4
2011-04-13 15:40:00 UTC,5.19,4.845,271,12.6
2011-04-13 15:50:00 UTC,5.525,5.245,272,12.8
2011-04-13 16:00:00 UTC,4.945,4.53,265,12.7
2011-04-13 16:10:00 UTC,5.55,5.185,256.5,12.8
2011-04-13 16:20:00 UTC,5.17,4.87,272,13.1
2011-04-13 16:30:00 UTC,6.21,5.78,266.5,13
2011-04-13 16:40:00 UTC,5.61,5.18,262,13.4
2011-04-13 16:50:00 UTC,5.06,4.785,248.5,13.6
2011-04-13 17:00:00 UTC,5.52,5.275,269,13.7
2011-04-13 17:10:00 UTC,5.935,5.55,243.5,14.1
2011-04-13 17:20:00 UTC,4.855,4.555,261.5,14
2011-04-13 17:30:00 UTC,5.635,5.225,272,13.9
2011-04-13 17:40:00 UTC,5.77,5.395,256.5,14.2
2011-04-13 17:50:00 UTC,4.84,4.585,273.5,14.5
2011-04-13 18:00:00 UTC,4.975,4.73,247,14.7
2011-04-13 18:10:00 UTC,4.47,4.155,277,14.6
2011-04-13 18:20:00 UTC,4.79,4.615,234,14.9
2011-04-13 18:30:00 UTC,5.16,4.885,238.5,14.6
2011-04-13 18:40:00 UTC,4.745,4.345,251.5,14.7
2011-04-13 18:50:00 UTC,3.955,3.57,270,15
2011-04-13 19:00:00 UTC,4.575,4.355,271,15.1
2011-04-13 19:10:00 UTC,4.905,4.67,247,14.8
2011-04-13 19:20:00 UTC,4.375,3.985,276.5,15.1
2011-04-13 19:30:00 UTC,4.13,3.77,270,15.1
2011-04-13 19:40:00 UTC,5.55,5,265.5,15
2011-04-13 19:50:00 UTC,5.05,4.735,285.5,15.1
2011-04-13 20:00:00 UTC,5.595,5.22,271,14.9
2011-04-13 20:10:00 UTC,4.43,4.04,266.5,14.9
2011-04-13 20:20:00 UTC,5.84,5.565,261,14.9
2011-04-13 20:30:00 UTC,4.985,4.755,254.5,15.4
2011-04-13 20:40:00 UTC,4.49,4.17,271,14.9
2011-04-13 20:50:00 UTC,5.16,4.77,256.5,14.7
2011-04-13 21:00:00 UTC,4.14,3.68,269.5,14.9
2011-04-13 21:10:00 UTC,4.5,4.255,282.5,14.9
2011-04-13 21:20:00 UTC,3.745,3.705,287.5,14.8
2011-04-13 21:30:00 UTC,4.305,4.16,279.5,14.6
2011-04-13 21:40:00 UTC,4.04,3.695,305,14.5
2011-04-13 21:50:00 UTC,4.265,4.035,285.5,14.5
2011-04-13 22:00:00 UTC,4.465,4.06,292.5,14.2
2011-04-13 22:10:00 UTC,4.68,4.285,297.5,14.1
2011-04-13 22:20:00 UTC,4,3.685,311,14
2011-04-13 22:30:00 UTC,3.84,3.555,317,13.8
2011-04-13 22:40:00 UTC,3.775,3.44,312.5,13.2
2011-04-13 22:50:00 UTC,3.715,3.425,311.5,12.5
2011-04-13 23:00:00 UTC,3.985,3.81,325,11.8
2011-04-13 23:10:00 UTC,2.4,2.185,328.5,11.4
2011-04-13 23:20:00 UTC,2.97,2.9,322,10.9
2011-04-13 23:30:00 UTC,2.88,2.705,318.5,10
2011-04-13 23:40:00 UTC,3.02,2.68,313,9.9
2011-04-13 23:50:00 UTC,3.175,2.995,311.5,9.9
2011-04-14 00:00:00 UTC,2.995,2.83,308.5,9.7
2011-04-14 00:10:00 UTC,2.4,2.365,305.5,8.9
2011-04-14 00:20:00 UTC,2.2,2.01,311,8.6
2011-04-14 00:30:00 UTC,1.775,1.57,317,8.2
2011-04-14 00:40:00 UTC,1.755,1.505,318,7.9
2011-04-14 00:50:00 UTC,2.25,1.58,329.5,7.9
2011-04-14 01:00:00 UTC,2.795,2.59,336,7.7
2011-04-14 01:10:00 UTC,2.645,2.655,338,7.5
2011-04-14 01:20:00 UTC,2.61,2.6,348.5,6.6
2011-04-14 01:30:00 UTC,2.435,2.575,357.5,6.9
2011-04-14 01:40:00 UTC,2.2,2.13,3.5,6.9
2011-04-14 01:50:00 UTC,2.385,2.285,11.5,6.3
2011-04-14 02:00:00 UTC,2.26,1.75,13,5.8
2011-04-14 02:10:00 UTC,2.09,1.615,17.5,5.8
2011-04-14 02:20:00 UTC,2.425,1.775,24,5.5
2011-04-14 02:30:00 UTC,2.48,1.795,30.5,4.8
2011-04-14 02:40:00 UTC,2.305,1.31,40,4.5
2011-04-14 02:50:00 UTC,2.235,1.165,49.5,4.7
2011-04-14 03:00:00 UTC,2.135,1.35,54,4.5
2011-04-14 03:10:00 UTC,2.085,1.945,66.5,5.1
2011-04-14 03:20:00 UTC,2.095,2.05,77.5,5.5
2011-04-14 03:30:00 UTC,2.165,2.495,91.5,4.2
2011-04-14 03:40:00 UTC,2.13,2.61,109.5,3.4
2011-04-14 03:50:00 UTC,2.58,2.845,117,2.5
2011-04-14 04:00:00 UTC,2.72,2.855,120.5,3.2
2011-04-14 04:10:00 UTC,3.04,2.955,117,2.6
2011-04-14 04:20:00 UTC,3.02,2.615,118,2.6
2011-04-14 04:30:00 UTC,3.57,2.695,122,2.8
2011-04-14 04:40:00 UTC,4.245,3.375,127,2.3
2011-04-14 04:50:00 UTC,4.32,3.115,127,2
2011-04-14 05:00:00 UTC,4.47,2.975,125,2.3
2011-04-14 05:10:00 UTC,4.455,2.625,125.5,2.2
2011-04-14 05:20:00 UTC,4.53,2.6,125.5,1.8
2011-04-14 05:30:00 UTC,4.815,2.9,124,1.5
2011-04-14 05:40:00 UTC,4.655,2.81,120.5,1.4
2011-04-14 05:50:00 UTC,4.82,2.815,115,1.5
2011-04-14 06:00:00 UTC,4.345,2.7,115,1.6
2011-04-14 06:10:00 UTC,4.095,2.57,119.5,1.7
2011-04-14 06:20:00 UTC,4.27,2.47,129,0.9
2011-04-14 06:30:00 UTC,4.075,2.55,130,0
2011-04-14 06:40:00 UTC,3.935,2.805,134.5,0
2011-04-14 06:50:00 UTC,3.49,2.5,142.5,0.4
2011-04-14 07:00:00 UTC,3.325,2.385,149.5,0.7
2011-04-14 07:10:00 UTC,3.66,2.485,151,0.5
2011-04-14 07:20:00 UTC,3.29,2.445,145.5,0.1
2011-04-14 07:30:00 UTC,3.495,2.56,149,-0.6
2011-04-14 07:40:00 UTC,3.41,2.555,143.5,-0.6
2011-04-14 07:50:00 UTC,3.52,2.88,134.5,-0.1
2011-04-14 08:00:00 UTC,3.59,2.62,123,-0.1
2011-04-14 08:10:00 UTC,4.2,2.79,113,-0.1
2011-04-14 08:20:00 UTC,4.35,2.71,118,-0.3
2011-04-14 08:30:00 UTC,4.135,2.84,121.5,-0.1
2011-04-14 08:40:00 UTC,3.94,3.04,135,-1
2011-04-14 08:50:00 UTC,4.055,3.12,141,-1.5
2011-04-14 09:00:00 UTC,3.985,3.21,133.5,-1.5
2011-04-14 09:10:00 UTC,3.15,2.19,132,-1.9
2011-04-14 09:20:00 UTC,2.83,1.76,130,-2.2
2011-04-14 09:30:00 UTC,3.01,1.095,129,-1.5
2011-04-14 09:40:00 UTC,3.145,1.14,126,-1
2011-04-14 09:50:00 UTC,3.64,1.805,125.5,-0.9
2011-04-14 10:00:00 UTC,3.59,2.105,131,-1
2011-04-14 10:10:00 UTC,3.425,1.94,130,-1.2
2011-04-14 10:20:00 UTC,2.92,1.47,129,-0.3
2011-04-14 10:30:00 UTC,2.935,1.755,142.5,0
2011-04-14 10:40:00 UTC,2.685,0.92,140.5,0.7
2011-04-14 10:50:00 UTC,2.965,0.25,140,2.9
2011-04-14 11:00:00 UTC,3.21,0.99,141,4.6
2011-04-14 11:10:00 UTC,4,2.25,137.5,5.7
2011-04-14 11:20:00 UTC,4.115,1.855,141,7.3
2011-04-14 11:30:00 UTC,3.96,1.535,145.5,8.6
2011-04-14 11:40:00 UTC,4.425,1.6,163,9.5
2011-04-14 11:50:00 UTC,4.58,1.67,149,10.2
2011-04-14 12:00:00 UTC,4.905,2.095,139.5,10.9
2011-04-14 12:10:00 UTC,5.065,2.47,129.5,10.8
2011-04-14 12:20:00 UTC,4.945,2.14,124,11.1
2011-04-14 12:30:00 UTC,5.28,2.82,119,11
2011-04-14 12:40:00 UTC,5.78,3.65,124,11.8
2011-04-14 12:50:00 UTC,5.995,4.17,129,12.3
2011-04-14 13:00:00 UTC,5.655,3.92,127,12.8
2011-04-14 13:10:00 UTC,5.255,4.25,115.5,12.8
2011-04-14 13:20:00 UTC,5.795,5.26,108.5,13
2011-04-14 13:30:00 UTC,5.66,5.515,115,13
2011-04-14 13:40:00 UTC,6.665,6.49,115.5,13.2
2011-04-14 13:50:00 UTC,6.4,6.425,113.5,13.6
2011-04-14 14:00:00 UTC,5.76,5.775,122.5,13.9
2011-04-14 14:10:00 UTC,5.06,5.005,123,14.5
2011-04-14 14:20:00 UTC,4.755,4.58,111,14.5
2011-04-14 14:30:00 UTC,4.745,4.65,111,14.5
2011-04-14 14:40:00 UTC,4.805,4.745,107,14.3
2011-04-14 14:50:00 UTC,4.47,4.39,134,15.4
2011-04-14 15:00:00 UTC,5.05,4.96,96.5,15.2
2011-04-14 15:10:00 UTC,4.74,4.705,128,15.3
2011-04-14 15:20:00 UTC,4.035,3.995,116,15.5
2011-04-14 15:30:00 UTC,4.16,4.08,116.5,15
2011-04-14 15:40:00 UTC,4.385,4.325,124.5,15.1
2011-04-14 15:50:00 UTC,4.375,4.195,143,16
2011-04-14 16:00:00 UTC,4.84,4.895,153.5,15.3
2011-04-14 16:10:00 UTC,4.655,4.465,166,16.9
2011-04-14 16:20:00 UTC,4.065,4.015,134.5,16.7
2011-04-14 16:30:00 UTC,4.145,4.05,140.5,16.6
2011-04-14 16:40:00 UTC,4.1,3.895,188,16.9
2011-04-14 16:50:00 UTC,3.61,3.475,270.5,17
2011-04-14 17:00:00 UTC,3.33,3.275,157.5,17.8
2011-04-14 17:10:00 UTC,3.75,3.515,203,17.7
2011-04-14 17:20:00 UTC,4.14,4.035,186.5,18.3
2011-04-14 17:30:00 UTC,3.855,3.66,216.5,17.8
2011-04-14 17:40:00 UTC,3.97,3.715,193,18
2011-04-14 17:50:00 UTC,4.235,3.925,170.5,18.6
2011-04-14 18:00:00 UTC,3.885,3.705,154,18.8
2011-04-14 18:10:00 UTC,4.27,4.12,210.5,19.3
2011-04-14 18:20:00 UTC,5.015,4.77,187,19.3
2011-04-14 18:30:00 UTC,5.34,4.945,188.5,19.2
2011-04-14 18:40:00 UTC,5.825,5.635,175.5,19.3
2011-04-14 18:50:00 UTC,5.69,5.36,150,18.9
2011-04-14 19:00:00 UTC,6.175,5.735,187.5,19.3
2011-04-14 19:10:00 UTC,5.975,5.72,138,18.9
2011-04-14 19:20:00 UTC,6.68,6.545,148.5,19.5
2011-04-14 19:30:00 UTC,6.815,6.455,170.5,19.1
2011-04-14 19:40:00 UTC,7.06,6.58,199.5,18.8
2011-04-14 19:50:00 UTC,7.025,6.755,160.5,19.4
2011-04-14 20:00:00 UTC,7.055,6.88,162,19.3
2011-04-14 20:10:00 UTC,7.62,7.32,174.5,19.4
2011-04-14 20:20:00 UTC,7.61,7.48,161.5,19.1
2011-04-14 20:30:00 UTC,8.08,7.745,160.5,18.7
2011-04-14 20:40:00 UTC,8.325,8.005,164.5,18.7
2011-04-14 20:50:00 UTC,7.835,7.47,146,18.6
2011-04-14 21:00:00 UTC,7.865,7.48,153,18.8
2011-04-14 21:10:00 UTC,8.515,8.04,176,19.1
2011-04-14 21:20:00 UTC,9.23,8.795,143,19.2
2011-04-14 21:30:00 UTC,9.82,9.285,154.5,18.8
2011-04-14 21:40:00 UTC,9.86,9.61,163,18.9
2011-04-14 21:50:00 UTC,9.49,9.265,166.5,18.4
2011-04-14 22:00:00 UTC,9.235,8.835,175,17.6
2011-04-14 22:10:00 UTC,9.855,9.57,160,17.1
2011-04-14 22:20:00 UTC,8.915,8.54,158,16.9
2011-04-14 22:30:00 UTC,9.565,9.105,165,16.5
2011-04-14 22:40:00 UTC,9.595,9.255,173,15.6
2011-04-14 22:50:00 UTC,10.56,9.88,179,14.7
2011-04-14 23:00:00 UTC,9.765,9.28,183.5,14.3
2011-04-14 23:10:00 UTC,9.91,9.265,192.5,14.2
2011-04-14 23:20:00 UTC,9.98,9.33,197.5,13.7
2011-04-14 23:30:00 UTC,10.34,9.615,195.5,13.2
2011-04-14 23:40:00 UTC,9.705,9.12,193.5,13
2011-04-14 23:50:00 UTC,9.73,8.805,192,13
2011-04-15 00:00:00 UTC,9.335,8.555,185.5,12.8
2011-04-15 00:10:00 UTC,10.2,9.57,183,12.1
2011-04-15 00:20:00 UTC,9.94,9.2,187,11.6
2011-04-15 00:30:00 UTC,9.455,8.745,188,11.5
2011-04-15 00:40:00 UTC,9.16,8.405,186,11.2
2011-04-15 00:50:00 UTC,9.895,9.12,183.5,11
2011-04-15 01:00:00 UTC,9.06,8.135,175,10
2011-04-15 01:10:00 UTC,9.7,8.84,174,10.7
2011-04-15 01:20:00 UTC,9.925,8.935,172,9.3
2011-04-15 01:30:00 UTC,9.93,8.86,172,8.2
2011-04-15 01:40:00 UTC,9.13,8.085,171.5,7.5
2011-04-15 01:50:00 UTC,8.88,7.825,177,7.8
2011-04-15 02:00:00 UTC,10.535,9.525,181.5,7.7
2011-04-15 02:10:00 UTC,11.09,10.035,174,7.6
2011-04-15 02:20:00 UTC,11.52,10.49,168.5,9
2011-04-15 02:30:00 UTC,11.9,10.815,167,10.3
2011-04-15 02:40:00 UTC,11.42,10.345,165,10.2
2011-04-15 02:50:00 UTC,11.02,9.67,162,10
2011-04-15 03:00:00 UTC,10.955,9.945,163,8.5
2011-04-15 03:10:00 UTC,9.985,9.115,167,8
2011-04-15 03:20:00 UTC,9.185,8.24,169,8.2
2011-04-15 03:30:00 UTC,9.265,8.255,161,8.8
2011-04-15 03:40:00 UTC,8.44,7.59,154,8.7
2011-04-15 03:50:00 UTC,9.375,8.64,156,8.7
2011-04-15 04:00:00 UTC,9.815,9.02,152.5,8.9
2011-04-15 04:10:00 UTC,9.56,8.495,151.5,9.1
2011-04-15 04:20:00 UTC,9.98,8.865,161,8.4
2011-04-15 04:30:00 UTC,10.305,9.485,162.5,7.7
2011-04-15 04:40:00 UTC,9.785,8.935,160,7.5
2011-04-15 04:50:00 UTC,9.255,8.245,160,8
2011-04-15 05:00:00 UTC,8.975,7.94,162,7.7
2011-04-15 05:10:00 UTC,9.515,8.42,163.5,7.9
2011-04-15 05:20:00 UTC,8.785,7.725,166,8.5
2011-04-15 05:30:00 UTC,8.305,7.32,172.5,8.7
2011-04-15 05:40:00 UTC,8.63,7.675,175,8.6
2011-04-15 05:50:00 UTC,8.665,7.59,174,8.7
2011-04-15 06:00:00 UTC,8.13,7.16,166,9.6
2011-04-15 06:10:00 UTC,8.325,7.385,163,10.2
2011-04-15 06:20:00 UTC,8.34,7.2,162,10.6
2011-04-15 06:30:00 UTC,8.815,7.74,157,10.9
2011-04-15 06:40:00 UTC,8.085,7.035,156,11.2
2011-04-15 06:50:00 UTC,7.955,6.815,153,11.1
2011-04-15 07:00:00 UTC,8.26,7.055,148,11.2
2011-04-15 07:10:00 UTC,8.47,7.175,146,10.9
2011-04-15 07:20:00 UTC,8.675,7.435,146,10.6
2011-04-15 07:30:00 UTC,8.455,7.33,142,10.6
2011-04-15 07:40:00 UTC,8.075,7.115,143.5,10.7
2011-04-15 07:50:00 UTC,8.3,7.25,143.5,10.6
2011-04-15 08:00:00 UTC,8.375,7.29,144,10.7
2011-04-15 08:10:00 UTC,7.955,6.9,149,10.7
2011-04-15 08:20:00 UTC,7.625,6.275,147,10.7
2011-04-15 08:30:00 UTC,8.26,6.8,152.5,10.8
2011-04-15 08:40:00 UTC,7.465,6.24,150,10.8
2011-04-15 08:50:00 UTC,7.415,6.31,154.5,10.8
2011-04-15 09:00:00 UTC,8.065,6.76,168,10.8
2011-04-15 09:10:00 UTC,8.49,7.15,166.5,10.5
2011-04-15 09:20:00 UTC,8.3,7.045,149,10.2
2011-04-15 09:30:00 UTC,8.22,7.015,153.5,9.7
2011-04-15 09:40:00 UTC,8.41,7.1,156,9.5
2011-04-15 09:50:00 UTC,8.29,7.05,169,9.7
2011-04-15 10:00:00 UTC,8.2,6.81,184.5,9.8
2011-04-15 10:10:00 UTC,7.495,6.24,178.5,9.7
2011-04-15 10:20:00 UTC,7.4,6.305,174,9.8
2011-04-15 10:30:00 UTC,7.93,6.625,160,9.6
2011-04-15 10:40:00 UTC,8.745,7.555,157,9.3
2011-04-15 10:50:00 UTC,9.04,7.53,158,9.4
2011-04-15 11:00:00 UTC,9.085,7.735,154.5,9.4
2011-04-15 11:10:00 UTC,8.98,7.635,148.5,9.5
2011-04-15 11:20:00 UTC,8.615,7.38,153,9.5
2011-04-15 11:30:00 UTC,8.935,7.62,148.5,9.5
2011-04-15 11:40:00 UTC,9.405,8.23,143,9.5
2011-04-15 11:50:00 UTC,9.565,8.49,143.5,9.6
2011-04-15 12:00:00 UTC,9.43,8.21,149.5,9.7
2011-04-15 12:10:00 UTC,9.71,8.41,153,9.8
2011-04-15 12:20:00 UTC,9.515,8.2,151.5,10
2011-04-15 12:30:00 UTC,8.52,7.58,154,10
2011-04-15 12:40:00 UTC,8.955,8.24,161,10.2
2011-04-15 12:50:00 UTC,9.495,8.675,172.5,10.4
2011-04-15 13:00:00 UTC,9.905,9.305,179.5,10.9
2011-04-15 13:10:00 UTC,10.475,9.77,174,11.3
2011-04-15 13:20:00 UTC,9.945,9.48,182,11.7
2011-04-15 13:30:00 UTC,9.65,9.2,182.5,12
2011-04-15 13:40:00 UTC,9.155,8.64,186,12.2
2011-04-15 13:50:00 UTC,10.245,9.78,187,12.2
2011-04-15 14:00:00 UTC,11.295,10.865,189,12.1
2011-04-15 14:10:00 UTC,10.855,10.605,194,12
2011-04-15 14:20:00 UTC,11.435,11.135,196,11.8
2011-04-15 14:30:00 UTC,11.19,10.53,195.5,11.6
2011-04-15 14:40:00 UTC,10.785,10.315,192,11.6
2011-04-15 14:50:00 UTC,10.765,10.51,188,11.8
2011-04-15 15:00:00 UTC,10.985,11.035,185.5,12.2
2011-04-15 15:10:00 UTC,-9999,-9999,188,12.6
2011-04-15 15:20:00 UTC,-9999,-9999,176.5,12.9
2011-04-15 15:30:00 UTC,-9999,-9999,167,13.2
2011-04-15 15:40:00 UTC,-9999,-9999,167,13.6
2011-04-15 15:50:00 UTC,-9999,-9999,166.5,13.7
2011-04-15 16:00:00 UTC,9.475,9.28,71,15.4
2011-04-15 16:10:00 UTC,9.525,9.15,71.45,16.1
2011-04-15 16:20:00 UTC,9.52,9.11,70.75,16.2
2011-04-15 16:30:00 UTC,10.355,9.96,70.05,16.4
2011-04-15 16:40:00 UTC,10.365,10.035,73.05,16.7
2011-04-15 16:50:00 UTC,9.97,9.6,72.8,17
2011-04-15 17:00:00 UTC,10.425,9.99,73.9,17.4
2011-04-15 17:10:00 UTC,10.89,10.41,68.45,17.8
2011-04-15 17:20:00 UTC,10.525,10.11,70.05,18.2
2011-04-15 17:30:00 UTC,10.245,9.915,68.75,18.7
2011-04-15 17:40:00 UTC,10.415,10.235,70.65,18.8
2011-04-15 17:50:00 UTC,11.295,10.895,70.15,18.7
2011-04-15 18:00:00 UTC,10.1,9.74,70.45,18.6
2011-04-15 18:10:00 UTC,9.305,8.89,68.25,18.7
2011-04-15 18:20:00 UTC,9.135,8.735,67.9,18.9
2011-04-15 18:30:00 UTC,8.47,8.18,43.5,18.9
2011-04-15 18:40:00 UTC,8.675,8.27,44.4,18.8
2011-04-15 18:50:00 UTC,9.55,9.19,39.2,18.8
2011-04-15 19:00:00 UTC,10.085,9.78,41.85,18.5
2011-04-15 19:10:00 UTC,10.38,10.225,46.6,18
2011-04-15 19:20:00 UTC,11.34,10.895,51.4,17.5
2011-04-15 19:30:00 UTC,10.95,10.645,53.5,17.3
2011-04-15 19:40:00 UTC,11.095,10.785,52.95,17.7
2011-04-15 19:50:00 UTC,11.295,10.925,51.1,18.1
2011-04-15 20:00:00 UTC,11.955,11.595,45.15,18.2
2011-04-15 20:10:00 UTC,12.93,12.47,50.2,17.9
2011-04-15 20:20:00 UTC,12.205,11.92,55.4,17.2
2011-04-15 20:30:00 UTC,11.835,11.17,54.85,16.6
2011-04-15 20:40:00 UTC,11.975,11.51,50.8,15.8
2011-04-15 20:50:00 UTC,12.195,11.685,54,15
2011-04-15 21:00:00 UTC,11.545,10.94,56.7,14.2
2011-04-15 21:10:00 UTC,12.05,11.37,60.95,13.5
2011-04-15 21:20:00 UTC,11.54,10.845,57.5,13
2011-04-15 21:30:00 UTC,11.67,10.92,56.55,12.6
2011-04-15 21:40:00 UTC,10.87,9.77,55.2,12.4
2011-04-15 21:50:00 UTC,9.375,8.865,59.95,11.7
2011-04-15 22:00:00 UTC,9.715,9.065,58.5,10.9
2011-04-15 22:10:00 UTC,11.3,10.36,54.9,10.4
2011-04-15 22:20:00 UTC,11.295,10.26,54.35,10.4
2011-04-15 22:30:00 UTC,10.13,9.485,52.1,10.5
2011-04-15 22:40:00 UTC,10.085,9.34,51.7,10.5
2011-04-15 22:50:00 UTC,10.025,9.11,50.35,10.4
2011-04-15 23:00:00 UTC,10.31,9.465,50.95,10
2011-04-15 23:10:00 UTC,9.505,8.765,55.85,9.8
2011-04-15 23:20:00 UTC,8.755,7.99,61.6,9.3
2011-04-15 23:30:00 UTC,4.885,4.205,71.3,9
2011-04-15 23:40:00 UTC,1.105,0.87,45.05,8.9
2011-04-15 23:50:00 UTC,3.02,2.925,44,8.9
2011-04-16 00:00:00 UTC,3.84,3.39,44.45,8.7
2011-04-16 00:10:00 UTC,5.255,4.855,41.7,8.4
2011-04-16 00:20:00 UTC,5.755,4.895,47.7,8.2
2011-04-16 00:30:00 UTC,6.57,5.51,55.25,7.9
2011-04-16 00:40:00 UTC,5.61,4.6,56.25,7.8
2011-04-16 00:50:00 UTC,5.06,4.795,76.7,7.8
2011-04-16 01:00:00 UTC,5.57,4.585,71.9,7.7
2011-04-16 01:10:00 UTC,6.75,5.515,75.85,7.7
2011-04-16 01:20:00 UTC,7.005,5.85,103.1,7.7
2011-04-16 01:30:00 UTC,7.175,5.81,107.6,7.8
2011-04-16 01:40:00 UTC,7.28,6.305,98.25,7.9
2011-04-16 01:50:00 UTC,6.82,5.75,105.5,8.1
2011-04-16 02:00:00 UTC,7.335,5.54,113.25,8.3
2011-04-16 02:10:00 UTC,8.95,6.8,128.4,8.5
2011-04-16 02:20:00 UTC,12.13,10.83,145.8,9.5
2011-04-16 02:30:00 UTC,12.14,10.91,151,10.9
2011-04-16 02:40:00 UTC,13.18,11.88,147.25,12.1
2011-04-16 02:50:00 UTC,13.15,11.89,146.15,12.9
2011-04-16 03:00:00 UTC,13.15,11.91,148.15,13.4
2011-04-16 03:10:00 UTC,13.97,12.61,145.05,13.7
2011-04-16 03:20:00 UTC,11.72,10.67,143.45,13.8
2011-04-16 03:30:00 UTC,10.21,9.01,147.35,13.9
2011-04-16 03:40:00 UTC,11.62,10.66,152,13.9
2011-04-16 03:50:00 UTC,11.98,10.87,147.4,14
2011-04-16 04:00:00 UTC,18.79,17.19,146.4,13.9
2011-04-16 04:10:00 UTC,17.38,15.68,146.65,13.3
2011-04-16 04:20:00 UTC,15.86,14.45,143.85,13
2011-04-16 04:30:00 UTC,16.92,15.61,143.6,12.6
2011-04-16 04:40:00 UTC,14.79,13.37,142.45,12.5
2011-04-16 04:50:00 UTC,13.9,12.71,140.8,12.4
2011-04-16 05:00:00 UTC,15.06,13.385,138.15,12.3
2011-04-16 05:10:00 UTC,15.14,13.73,139.85,12.2
2011-04-16 05:20:00 UTC,14.6,13.16,140.1,12.3
2011-04-16 05:30:00 UTC,14.24,13.02,143.15,12.2
2011-04-16 05:40:00 UTC,13.18,12.18,144.85,12
2011-04-16 05:50:00 UTC,12.23,11.09,143.45,11.8
2011-04-16 06:00:00 UTC,12.34,11.09,142.9,11.7
2011-04-16 06:10:00 UTC,12.24,11.29,144,11.5
2011-04-16 06:20:00 UTC,11.48,10.28,143.05,11.3
2011-04-16 06:30:00 UTC,11.305,9.725,135.65,11.2
2011-04-16 06:40:00 UTC,10.12,9.03,130.55,11.1
2011-04-16 06:50:00 UTC,8.61,7.375,123.6,10.9
2011-04-16 07:00:00 UTC,8.695,7.395,112.85,10.8
2011-04-16 07:10:00 UTC,9.97,8.755,110,10.6
2011-04-16 07:20:00 UTC,9.44,8.475,104.15,10.5
2011-04-16 07:30:00 UTC,10.15,9.05,102.4,10.5
2011-04-16 07:40:00 UTC,10.495,9.685,110.05,10.4
2011-04-16 07:50:00 UTC,11.295,10.02,116.65,10.3
2011-04-16 08:00:00 UTC,12.875,11.565,122.65,10.3
2011-04-16 08:10:00 UTC,13.025,11.635,129,10.3
2011-04-16 08:20:00 UTC,13.525,12.09,135.15,10.4
2011-04-16 08:30:00 UTC,13.7,12.27,138.8,10.6
2011-04-16 08:40:00 UTC,14.01,12.76,144.9,10.9
2011-04-16 08:50:00 UTC,14.44,13.19,149.5,11.2
2011-04-16 09:00:00 UTC,15.15,14.13,154.25,11.5
2011-04-16 09:10:00 UTC,15.51,14.6,157.2,11.8
2011-04-16 09:20:00 UTC,14.75,13.81,152.35,11.8
2011-04-16 09:30:00 UTC,14.86,13.69,150.2,11.8
2011-04-16 09:40:00 UTC,13.21,12.29,149.05,11.8
2011-04-16 09:50:00 UTC,11.49,10.48,161.05,11.6
2011-04-16 10:00:00 UTC,14.11,13.12,160.65,11.2
2011-04-16 10:10:00 UTC,14.43,13.67,164.1,10.9
2011-04-16 10:20:00 UTC,12.13,11.24,165.6,10.6
2011-04-16 10:30:00 UTC,8.25,7.46,139.15,10.5
2011-04-16 10:40:00 UTC,9.48,8.135,139,10.3
2011-04-16 10:50:00 UTC,10.55,9.24,144.25,10.1
2011-04-16 11:00:00 UTC,10.83,9.48,149.15,10
2011-04-16 11:10:00 UTC,11.11,9.98,159.35,10
2011-04-16 11:20:00 UTC,10.455,9.225,169.3,10.1
2011-04-16 11:30:00 UTC,9.585,8.58,168.4,10.3
2011-04-16 11:40:00 UTC,9.77,8.81,166.9,10.5
2011-04-16 11:50:00 UTC,9.29,8.52,161.9,10.6
2011-04-16 12:00:00 UTC,8.73,7.86,157.7,11
